 Kd 8d Th Qd Qc] [ 5d 6s 8s Qs Ts 9h 2s 6c Ad 5s 8c 4d 3s Jc 3h 8h 6h Ac Jh 2h 9d Ah 7d Td As Qh 9c Ks 7h Kc 2c 4s 5c 7s 2d 9s 3c Js 5h 4c Tc 7c Kh 3d 6d Jd 4h];[Qc, Qd, Th, 5d, null];null;b1[c:13,13] ;b1[c:13,9] Hero[r:0,27] b1[f:13,9] ;null;Hero{8} ;8;b1[2s, 2h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5h Jd Kc 4s 2d 5c 2h Jc 5d Ad As Tc 4h Td 3h 2s Kh Ah 4c Ts 2c 9h 7c 4d 8c Ac 9c 9s 7d Qh 6d 6h 6s 5s 3s Qs 8h Jh Ks 9d 6c 7h 3d 8s 7s Js 3c];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[4h, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6h Kh 8h 7s 4d 2h 9s 5d Ks Ac Js 6s Td Tc 9d Qh Jc 2s 5c Kc Qs Ad Ts 7h Jd 5s 9c 8s 2d 2c 8c 3s 4c 7d Ah 3h 7c 3c Jh 6d 5h 3d As 6c 4h 9h 4s];[Qc, Qd, Th, 6h, null];null;b1[r:13,60] Hero[c:0,28] ;b1[r:12,66] Hero[f:86,13] ;null;{8} ;-8;b1[Ts, Qh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Kc 9s 7d 4s Ac 5c 5s 6c Qs Qh 4h 8c 3s 5h Js Ah 6d Kh 2c 8s 2h Ks 3h 3c 6h Tc 7s 9d 4d 2s 9c 8h Ad As 5d Jc 4c 2d 9h Jh 7c Jd 7h Ts 3d 6s Td];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[5s, 8h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5c Ah Qs 4c 9s 3c 3s Ad 2d 7h 2s 7d 8c Ts 3d As 2c Ks Jc 9d 6s 4s 6h 9h 8s 4h 7c 7s Jh Qh 6d 5h 2h 3h 6c 5d Ac Td Kh Kc Tc 8h 9c Js 5s 4d Jd];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[5d, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Qh Ad Ah 2s Kc 9s 6s 5c 9c 8h 5s Jh 4h Qs 8c Tc 5h 4d 3h Jc Ac Kh 4c 6d 3c As Ks Jd 3s 5d Td 2c 4s Ts 6h 7d 7c 6c 2d 7h 9d Js 8s 3d 7s 2h 9h];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[9s, 5h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2d 9h 9d Qs 6s 5c 3d Ac 3s 5d 2s Ks 2h Jd Js 6h 7h 8s 7c Tc 4d Kh 4s 8c As 3c 6c 9c Kc 8h 9s 7d 5s Ah Jh 4c Ts Ad 4h 2c Td 5h 6d 7s Jc Qh 3h];[Qc, Qd, Th, 2d, 9h];null;b1[c:13,13] ;b1[c:13,9] Hero[r:0,27] b1[r:77,17] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;b1(30) ;-14;b1[2s, 2d]28682;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ 9d Ts As 4d Jc Jh 9h 3h 7d 5h 3s 2h 5s 6h 8h 4c 7c Td 2s Js Kc 9c 3c Kh 6c 4s 6s 2c 4h 5d Ah 8c Tc 5c Ad 3d 7h 2d 9s 7s Qh 6d 8s Qs Ks Ac Jd];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[6c, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4s Tc 3d 3s As 6c Ah 9c Ks Jc 5h Ac 3c Ts 8c 7s 9h 6d Jd Ad 9s 2c 4d 2h 3h 2d Kc 8s 6s Qs Jh 9d 5c Kh Td 2s 4h Js 5s Qh 8h 7h 7c 4c 6h 7d 5d];[Qc, Qd, Th, 4s, Tc];null;b1[c:13,13] ;b1[r:12,66] Hero[r:86,13] b1[c:13,9] ;b1[r:4,5] Hero[c:0,17] ;b1(38) ;-18;b1[Ks, Tc]28778;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ Ad 4d 5c 3s 8c 2c 3h 7d 9s 9h 4h Js Jh 9c 5s 2h 6d 3d Ah 7h 5d 8s 6s Ac 7s Kh Ts Qh 9d 8h Kc Ks Td 3c 6h 2s Jc Qs 7c 4c 6c 4s Jd 2d 5h Tc As];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[4s, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4h 5h 8c Kc Kh 5c 3d 9c 7c 2h Ks 3c 9d As 6c Ts 2d 6d Jh Jd 8h 6s 7s 7d 4c 2c 4s 5d 6h Qh 2s Js 9s Ac 8s 5s Td 3h 9h Qs Ad Tc 4d 7h Jc 3s Ah];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[6h, 5c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5s Ah 6c 7s 4c 3d Ac 3c Ts 8h 2d 4s 5h Jc 5c 2c Jd Ks 9s Kc 6h 7c 4d Tc 7h Kh 2h 7d 8s 5d Ad 3s 6s 4h Jh Qs Td 9h Qh 8c As 6d Js 9d 9c 2s 3h];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[2h, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6d 2h 9s Qh 9d 3s 3h 5c Ks 6c Ts Tc Kh 5s Qs 8c 7c As Td 9h 2s 7h 5h Kc Ac 4h 5d 4c 2c 8h Jd 4d 6h 7s 4s 3c 8s 6s 7d Ah Js Jc Ad 9c Jh 3d 2d];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[6s, 5h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3s Jh 4s 2c 4h 5h 7h 9d Ts 7d 6s Jd Qs Js 9c 7s 4d 9s 7c 4c 3h 5s Kc 2h 9h 6c Ac 5d 2d Kh Qh 8s 8c 3c Ah 2s Tc Td Ks Ad 5c As 3d 8h 6d Jc 6h];[Qc, Qd, Th, null, null];null;b1[f:13,60] ;null;null;Hero{6} ;6;b1[Jd, 2c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9h 4c 2s 7h 8h 5h Qh 3c 3d Ks 3s Jc 6d 2d 4s As 4h 7c Ad 6h 3h 7d Td Ac Kh 9c 7s Jh 5d 2c 8c Kc 6c 8s Tc 5s 9s Js 4d Ah Qs 9d 5c Jd Ts 2h 6s];[Qc, Qd, Th, 9h, 4c];null;b1[c:13,13] ;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;b1(14) ;-6;b1[Jd, Ad]10602;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ Ad 8s 8h Ac 5c 2s 9c 2d Qh 8c 5s 3s Jd 4h 6d Kc Ah 6s 2c Qs Td 3d 9s Ks 3h Tc Jh 3c Ts 4s 4c 7s 7c Js Jc 5h 6c 6h 4d 9d 7h 9h 5d As Kh 2h 7d];[Qc, Qd, Th, Ad, 8s];null;b1[c:13,13] ;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;b1(14) ;-6;b1[7s, Ts]12882;b2;Hero[8d, Kd]12860;b0
 Kd 8d Th Qd Qc] [ 6s 2d Ad Js 8c 4c 4s 6d 7c Kc Td Jc Ac 5c 5d 6h 6c Ah Tc 3d 3c 4d 3s Jh 3h 7d 7s 2c 9d 7h Qh 5h Qs Ts 5s As 9c Jd 2s 8s 2h 9s 8h Ks 4h 9h Kh];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[7d, 9d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ks 5d 4d 2d 3s 4c Kh 6h Ad 9d 4h 4s 7h 3c Qh 7d Js 2c 9h 9c Td Ah 5h 3d Jc Kc 2s 6d 2h Jh 9s 7c 6c 6s As 8c 7s Ts 8h Jd Tc Ac 5c 3h Qs 8s 5s];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[8h, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Qs Ks Js 7c 2s 6h Jh 3d 2d 2c 3c 4c 6d 7d 7s 9s 4h 4d Ah 6s Ad Tc Ac 5c 3h 9d Jc 7h 5d 5s 3s Td 2h Qh 8s Kc 6c As Jd Ts 5h 9c Kh 4s 8h 9h 8c];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[3s, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 8s 4h Kc 4c 5h 3d Jd 9d 3c Tc 6d 2s 9c 7d Js 4s As 9s 8h 4d 3h Qh Ts Jc 6h 8c 2d Td Ad 9h 2h 6c 5d 5c 3s 5s 7c Kh 7h Ah 2c 7s Ac Ks 6s Jh Qs];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[3s, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5c 7d 4c Js 8s 9c 6d 3s Ad Jh 9d 9h 3c Qs Td 9s 6h 6s 7c 8c 2h 3h 2c 2s Kh Kc 4h Tc 3d Ts 8h 5h 5s Ah Ks Jc Jd 5d Qh 6c 7s 7h 4s 4d As Ac 2d];[Qc, Qd, Th, 5c, 7d];null;b1[c:13,13] ;b1[c:12,66] Hero[r:0,27] b1[c:13,9] ;b1[r:14,64] Hero[f:92,7] ;{10} ;-10;b1[3c, Tc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Kh Ad 9c 5d Jh 4d Jd 9s Jc 7s 8s Js 8c 7c 9d Tc 5s 2h 2s Qh 7h 3c Qs 3h 7d 6h 9h Kc 5h Td 3d 2c Ah 4h Ks 6d 6c 3s 4s 8h 4c 2d 6s Ac 5c Ts As];[Qc, Qd, Th, null, null];null;b1[f:13,13] ;null;null;Hero{6} ;6;b1[5s, Qs];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4c 7h 9d Ah Ks 8h 3c 8c 7d 9s Td Jc 7c 6d 2c 5h Js Ts 3h 2h 4d 4h 5s Qh 9c Ad Ac As Jd 4s Kc Kh 6h 2s Jh 3d 9h 2d 6s 5c 5d Qs 3s Tc 6c 7s 8s];[Qc, Qd, Th, 4c, 7h];null;b1[r:13,13] Hero[c:0,28] ;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;Hero(10) ;10;b1[8s, Jc]10511;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 6c Kc Ks Ad 6d 8c 2d Tc 7c 2c 8h 4h 3s Ts 5d 4c 3h 4d Ah 8s As 7h 6s 2s Kh 4s 2h Js Qs Jd Jc Td 9d 5s Qh Ac 5h 6h 9h Jh 3d 9s 9c 7d 5c 3c 7s];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[4s, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9s Qh 4h 9h 8c 3d Ah 4s 4d 4c 3h 2s Ts Qs Ac 8h 7d 5s Jh Tc 2d 5d 7c Kc 6s 6h 7s Kh Js 9c Jc 8s As 6c 2h 6d Jd Td 9d 3c 5c 5h 7h Ad Ks 3s 2c];[Qc, Qd, Th, 9s, Qh];null;b1[r:13,13] Hero[c:0,28] ;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,17] b1[f:4,5] ;Hero{10} ;10;b1[5s, 5h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3c 4h Ks Ts Ah 6c 9d Tc 3s 5c 3d 6h 5d 2d Jh 8s Js 5s 4s Kh 2s 9h Td 5h Ad 7c Qs Qh 2c 9c Jd Jc 4d 4c 7d 6d 8h 8c 7h 7s 6s 9s 2h 3h Kc As Ac];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[5s, 6c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5d 3d 9d 6c Tc 4h 4c 9s 6s 4d Ac As 7h Kh Jh Ah 3s 9h 2h 9c 2d 3h 7c 7s 6d 6h Kc Jd 4s Js Ks 5c 2c 5s Td Qs 2s 7d Ts 3c 8h 8s Qh 8c 5h Jc Ad];[Qc, Qd, Th, 5d, 3d];null;b1[c:13,13] ;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,77] ;Hero(8) ;8;b1[Td, 2c]12875;b2;Hero[8d, Kd]25266;b0
 Kd 8d Th Qd Qc] [ 7h Kh Tc Ad 2s 7s 4d As 7c 8h 2h Ts 6d 4s 2d 3s Ks Ah Js 3c Qs 8s 6s 9h 6h 4h 9d 5h Jc 3h 2c 5d 9s Qh 7d Jd 4c 5s 6c 9c Ac Jh 8c Kc 5c 3d Td];[Qc, Qd, Th, null, null];null;b1[f:13,13] ;null;null;Hero{6} ;6;b1[5s, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jd 5c 6s 4c 6d 9h Ad 9s 5d 4s 7h As Kh 8s Ts 6c 7s 6h Kc Ks 3c 2h 9d 9c 3h Ac Ah 7d Js 2s 4d 2d Td 8c Qs 5h 3d 7c 5s Jc 4h 2c 8h Qh 3s Jh Tc];[Qc, Qd, Th, null, null];null;b1[f:13,13] ;null;null;Hero{6} ;6;b1[Ts, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4c Jh Kh 2c Ac As Kc 3c 7c 9h Qh Tc 2h 5s 2d 4h 9s 6s 7s 3d Ad Jc Ks 5h 2s 8h 4s 6h Jd 5d 9c 3s 7d 7h 4d Td 9d 8s Js Qs 5c 8c Ah Ts 3h 6d 6c];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[2s, Js];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5c 5h 3c Jc 8s Js 2d 6s 8c 3h Qs Ts 2c 7h 7s 4d 9s Ks Tc 3s As 6h 9h Ad Qh 4h 6c Kc Td 9d Jh 7d 5s 6d 9c Ac 5d 7c 4s 2h 8h 3d 4c Kh Ah 2s Jd];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[5d, 4c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4h Ks 9d 4s 7h 4c 3h Kc Js 7c 5d 6d 7d 9s 3c 8h 3d Qs Ad Ts 2h 5c As 6s 5s Ah Qh 6h 2s 9c Jh Td Jd 8s 5h 2c 6c 3s 2d 9h 8c Kh 7s 4d Jc Ac Tc];[Qc, Qd, Th, 4h, Ks];null;b1[c:13,13] ;b1[c:12,66] Hero[c:0,27] ;b1[r:14,64] Hero[c:0,17] ;b1(22) ;-10;b1[Qs, Ac]17110;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ 6c 5h 4h Ad Ks 8c 7d 3s 4d Js 9c Jh 6h 3c 2c 6d 2s Td Kc 5c 4c 3d 9s Ah 5s Jc Jd 8s 9d Tc 5d 3h Kh 2h 7h Ts 7s 8h Ac 2d 4s 9h Qh Qs 7c As 6s];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[5d, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6s Td 7d Jc 3c 4s 8c Qh Ac 9d 3h 5d 3d 9c 5h 4d 7s 8s Jh 4h 7c Ah 2s As 9s Ts 3s 8h Ks 4c Tc 5s 7h Jd 6h Js 5c 6c Kh Qs 2c 9h Ad Kc 2h 2d 6d];[Qc, Qd, Th, null, null];null;b1[f:13,60] ;null;null;Hero{6} ;6;b1[7h, Qh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ac Js 3c 5s 6h Kc Jd 3s 5c Ah 9h Td 3d 2s Tc 2h Ad 8h 9d Ks 4d 9s 2d 6d 7s Ts 8c 3h 4h Jh Jc 5h 4s Qs 7c Kh 5d 7h 6c As 9c 8s 7d Qh 6s 4c 2c];[Qc, Qd, Th, Ac, null];null;b1[c:13,13] ;b1[r:12,66] Hero[f:86,13] ;null;{6} ;-6;b1[3s, Qs];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6s Ac 2h 3h Jd As Ah 8c Qs 4d 5c 3s Js 5s 9c 7h 8s 4s 3c 6h 6c Kc 7s 9s Ad 3d Ts 6d 2s Tc 2c 4c Ks 5h Td 9h 7d 7c Jh 9d 2d 8h 5d Qh 4h Jc Kh];[Qc, Qd, Th, 6s, null];null;b1[r:13,60] Hero[c:0,28] ;b1[r:12,66] Hero[f:86,13] ;null;{8} ;-8;b1[9h, Qh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7c Kc 6c Jd Ks 9s 5c 3d 8h 6d 4d Tc Ac Ts Qs 8s 6s 2c 5h 9h Jc 3c 9c 9d Ah 3s Ad As Td Kh Js 5s 2d 4h 4c 7h Jh 3h 2s 6h 4s 2h 5d 7s 8c 7d Qh];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[5s, 9d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9h Td 5s Jh 9c Ks 4d Ad As 3c 4c 3d 7h 6c 9d Jd 9s 8c Ts 8h Jc 2h Tc 7s 4h 6h 3h 7d 7c Ah 8s Ac 4s 5h 6s 3s Qs 6d Qh 5d Kc 2s Kh 2c Js 2d 5c];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[3s, 6s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6c 3h 4s 5c 6h 5s 3s 4h Ks Tc Ah 9d 6s Ad 2s 4c 7h Js Kh 5d 3c 8h 9h 6d 8s Qs 7s Jh 5h 4d 2c Ac Jd As Td 7c Kc 8c Ts 2d 9s 2h Jc Qh 7d 3d 9c];[Qc, Qd, Th, 6c, 3h];null;b1[r:13,13] Hero[c:0,28] ;b1[c:13,9] Hero[c:6,79] ;b1[c:4,5] Hero[c:0,17] ;b1(18) ;-8;b1[Jc, Ac]10602;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 4d 5s 7s 9d Jh 4s Jd Ac 9h 2h 7c 6d Td 5h 6h 8s 4c 9s Ts 7d Jc 3s Ad Js As 2s 3c 3d 9c Tc 5c Kh 2c 6c 4h 8h 5d Ah 2d Qs Qh 8c 7h Ks Kc 6s 3h];[Qc, Qd, Th, 4d, 5s];null;b1[c:13,13] ;b1[c:13,9] Hero[r:0,27] b1[c:13,9] ;b1[c:14,64] Hero[r:0,17] b1[c:4,5] ;b1(30) ;-14;b1[Jd, Ac]10602;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ Kh 5c 5s Ah 3c Ks Qh 2d 4d 3s 9h 6c 4s 6s 7h As 7c 9d 7s Ac 8c 4h 2c Jh 5d 5h Td Ts Js Qs Tc 8s 3h 4c 2h 6d Ad 3d 8h 9s 7d 2s Jc 6h Jd Kc 9c];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[6h, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9s 4s 5d Kh 8h Kc Jd 7h Ah 8s 6h 4h 3d 5c Td Ks 6s 3h Qh Js Qs 7d As Tc 2d 3c 3s Jc 9d 2s 5h 9h 7c Jh 6d Ac 8c Ts 2h 4d 5s 9c 2c 4c Ad 6c 7s];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[2s, 5s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ks 8s 3s 6h 8h 4h Qs 3h 7d 9h Jh 9c 5s 6d 9d 2s Qh 3c 4d As 7s Js 2d 4s Jc Jd Ts Tc 5h Ac Ad 7h 9s 5c Ah 7c 8c Kc 2h 4c 2c 6s Kh 3d 5d 6c Td];[Qc, Qd, Th, Ks, 8s];null;b1[c:13,13] ;b1[c:13,9] Hero[r:6,79] b1[c:13,9] ;b1[c:4,5] Hero[r:0,77] b1[c:4,5] ;Hero(16) ;16;b1[9s, Ts]12881;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ Ad Qh 7d 3h 8s 9h 4h 7s As 4d 6h 3c Ah Jc Ks 3d 5c 3s Jd Kc Kh Td Jh 5d 8h 9s 9c 7c 5s 5h 6s 6c Qs 2h 8c Ts 4c 2s 4s 2d 7h Js Tc 9d Ac 6d 2c];[Qc, Qd, Th, Ad, Qh];null;b1[c:13,13] ;b1[c:13,9] Hero[r:0,27] b1[c:77,17] ;b1[c:4,5] Hero[c:0,17] ;b1(22) ;-10;b1[Js, Ad]28804;b2;Hero[8d, Kd]17110;b0
 Kd 8d Th Qd Qc] [ 9d 9s 4h As 3c Ah 2d 2s 7c 2h 7s 8s 5d Kh 5c Ac 3s 7h Jh Kc 6h 4d Jc Js 4s 4c 8h Qh 6s Ks 2c 3h 8c Td 5s Ts 6c Jd 3d Qs 7d 6d Tc Ad 5h 9c 9h];[Qc, Qd, Th, 9d, 9s];null;b1[c:13,13] ;b1[c:12,66] Hero[r:6,79] b1[c:13,9] ;b1[c:4,5] Hero[r:0,17] b1[c:4,5] ;b1(30) ;-14;b1[Js, Jd]12891;b2;Hero[8d, Kd]12870;b0
 Kd 8d Th Qd Qc] [ 6c 7s 5c 3c 9h Td 9s 2h 3d 2d Kc Jc 5h 3h Ts 9c Ks 7d 8h Jh Kh Qs 4h 2c Js Jd 6d Ad Ac As Ah Tc 5s 6h 8s 9d 7h 4d 2s 6s 8c Qh 3s 7c 4c 5d 4s];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[8h, Kh];b2;Hero[8d, Kd];b0
