 Kd 8d Th Qd Qc] [ 5h Qh 9c 6s 5s 5c Kc 2d 9s 4h 3s 7c 7h Jd 8c Tc Td 2s 3h Js 7d 8h Qs 3d As Ad 2c Ts 4d Kh 4s 9h 8s 6d 4c 9d Ks 6c Ah 2h 3c 5d 7s Ac Jh Jc 6h];[Qc, Qd, Th, 5h, null];null;b1[c:17,17] ;b1[r:16,57] Hero[f:81,18] ;null;{6} ;-6;b1[9h, Td];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7s 7h Ks Js Qh 3s 2c 8h 5d 6s 8s 2s 4c 6d 9c 9s Qs 4h 6h 8c Ts 4s Tc 3c 5s 3d 2h Td 5h 4d 9d Jh Jd Ah 9h Ac 7c 6c 2d Kh Ad 5c 3h Kc As Jc 7d];[Qc, Qd, Th, 7s, 7h];null;b1[c:17,17] ;b1[c:16,57] Hero[c:0,36] ;b1[c:18,51] Hero[c:0,23] ;b1(14) ;-6;b1[Td, Tc]28778;b2;Hero[8d, Kd]12848;b0
 Kd 8d Th Qd Qc] [ 9h 5c 8h As 6s Td Kh Ts Tc 2c 8s 7d 3c 5h 6d 2h Ks Jc Qs Js Qh 6h 9s Jd 8c 5s 9d 7h Ac 6c 3h 3d 4c 9c Jh 7s 2s 4h 3s 5d 7c Kc 4d Ah 4s 2d Ad];[Qc, Qd, Th, 9h, 5c];null;b1[r:17,17] Hero[c:0,37] ;b1[c:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;b1(18) ;-8;b1[7c, Tc]12879;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ 8s 8h 4c 5d Ac 7c 6d Ts 6c 4s 6s Js 5h 9h Qh Jd 3c 9c 3s 5s Kh 7s 7d 7h Tc 8c 5c Qs Ah 3h Ks Kc As 4d 2s 2c 2h 9s Td Jh 3d Ad 9d Jc 2d 6h 4h];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[5h, 6c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3h Jd 2d Ah 8c 9c As 8h 5d 6h 7c 7h 3s 6s Jh Ks Js 5h Qh 4d 2s 3c 3d 6d 7d 2h 7s Kh Tc Jc Ad 5c Ts Ac 5s 4h Td Kc 9s 2c 4c 8s 6c 9h 9d 4s Qs];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[7h, 8c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4s Ts 2d Ah 7c 4d 2s 6h 3c Kh 6d Js 6c 3d As Qh Jc Td 6s 5d 5h Ad Ks 4c 8c 7s 5s 7h Jh Kc 9d Qs 8h 8s 3s 2h Jd 3h 9s 9h 7d 5c 9c 2c Tc 4h Ac];[Qc, Qd, Th, 4s, Ts];null;b1[c:17,17] ;b1[c:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[Ah, Jd]12882;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 3d Kh 9h Td Ad Ks Qs 2s 4h 4c 6h Ac 9c 7s Js 3s 8h 3c 5h 8c 2c 5s 7d 7h Qh As Jc 4d 5c 9s 5d 8s 4s 3h Kc Jh 6d Ah Jd Ts 7c 2h 2d 9d Tc 6c 6s];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[7c, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jh 5c Kc 6h Kh 6c Js 7c 3h Td 5d 9h 4d 2c Ac 5s 4c Ah 8s 5h 4h 7d 9s 8h As 3s Jd 6s Tc Ks Qh 2d 8c 3c 4s Ts 7h 2h 3d 9d Ad Qs 6d 9c 2s Jc 7s];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[8h, Kh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9c 8s Ac 2d 3h 6c Kc 4c 3s 5h 4h 8c 2h Ad 7d Tc 2c 9h 4d 6s Ks Js Qh Ts 9d Kh Jd Td 7s 7c As 6d 8h 5c 9s 5d 2s 3d 3c 5s Jc 6h 7h Jh 4s Qs Ah];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[6d, 2c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5h 8h 3d Kc 9h 7d Qh 9s 6c Kh 2h Ts 8c 2s Ah 7c 4c 9c 4s Ac 6h 4d 6d As 4h Qs 3s 2d Js Ad 2c 5s Ks Jh 7s 8s Tc Jc 7h Jd 3c 6s 5c 9d Td 5d 3h];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[6h, 4d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5d Ks 6d 7c 8s 8h 2h Kc Jd 9c Tc Jh Ah Ac 3d Kh 3c As 2s 5s 6h 5c 2c 6c 8c Qs 6s 9d 5h Qh 3h 9h 4h Ad 7h 2d 7d 3s Td 9s Jc 4d 7s 4s Ts 4c Js];[Qc, Qd, Th, 5d, null];null;b1[r:17,50] Hero[c:0,37] ;b1[r:16,57] Hero[r:9,72] b1[f:16,57] ;null;Hero{14} ;14;b1[Qs, Jd];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6h 2c 4h 4c 9d 3s 5c Js Kh 5h Jc Jd 5s Ac Ts Tc Qs 8s Kc Jh 8h Qh 8c Ah 3c Ks 6d 7s 9h Ad As 3d 2h 4s 7c 3h 9c 4d 6c Td 7h 9s 6s 2s 2d 5d 7d];[Qc, Qd, Th, 6h, 2c];null;b1[c:17,50] ;b1[c:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[Ts, As]12882;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ Jc 7d Ts Ah 4s 9s Kc 5s 5c Qh 4c 8s 3c Kh Jd 7c 3h Ks Td Tc 4h Ad 3d 9c Ac 8h 4d 5h 6c 2c 7h 5d 6s 8c As 2s 6d Js 9d 2d 7s 2h 9h 6h Jh Qs 3s];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[3s, 5d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ As 7s 9d Kc 2d 5s Jd Ah Jc 9h 7d 6h 7c 2c 8h Td 9c 4h Ac 5d Qh 6s Kh 4s 8c 3s Qs 9s Ad Ts 6d 3h Jh 2s 6c 3d 8s 5h 5c 3c 4c Js 4d 2h 7h Tc Ks];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[5h, 4c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ts Ac 3c Js 7c Kh Qh 9c 5d As 3h Tc Jh 2c Jc Ah Ad 7h Td 7d Kc Qs 2s 4c 3d 5c 6c Ks 8s Jd 8h 9s 9h 2d 4s 5h 2h 4h 6s 6h 3s 7s 9d 5s 8c 6d 4d];[Qc, Qd, Th, Ts, Ac];null;b1[c:17,17] ;b1[c:16,57] Hero[r:0,36] b1[r:16,57] Hero[r:81,18] b1[r:18,12] Hero[c:0,36] ;b1[r:18,51] Hero[r:0,23] b1[r:18,51] Hero[r:0,23] b1[c:6,8] ;b1(78) ;-38;b1[As, Ad]28827;b2;Hero[8d, Kd]12882;b0
 Kd 8d Th Qd Qc] [ 5s 8c 9s 3d 9c Js Jh 2h 6s 5c Ad 4s 9d 7c 7d Ah 8h 4c 6d 3c 2c Qh As Ts 9h Qs 5h Ks Td 3h 4d Jd Ac 6h 7s 2s 7h Kc 6c Tc 4h 2d Kh 8s Jc 3s 5d];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[4h, 6c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ks 3s 9h Jc 9c Qh 5c 6s 8s Jh 6d 5s 8c 2h 3d Qs 7c 4h 6c 4d 4c Jd 3h 2s 9d 5h 5d Kh 7d 8h Js 9s 4s 3c Td Ah 7h Tc 7s Ac 2d Kc As 6h Ad Ts 2c];[Qc, Qd, Th, Ks, null];null;b1[c:17,17] ;b1[c:18,12] Hero[r:9,72] b1[f:69,23] ;null;Hero{8} ;8;b1[Ts, Ks];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ah As 5s 9s 8c 9c Qs 5d 4d 4c 6c 5c Qh 7s Jh Ac 3h Kc 2h 6s 7c 2s Js Jd 4h Ad 2d 8h 8s 5h Kh Ts 9d 7h 6h 7d 9h 3s Jc 6d 3d 4s 3c Td Tc Ks 2c];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[5h, 7c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3c Jd 5c Qs 7d 6c 4h 6d Kh 2h 2c As Ac 5s 7h 8c 3d 7s Kc 8h 8s 4s Js 9s 9d 5d Jc 4d 6s Ks 4c 3s Ad Qh 2s 9h 6h Ah Ts 9c 3h 7c 5h 2d Tc Jh Td];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[3s, 5s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jh Qs Kh 9d 2d 4c Kc Td Ks 7h 5c Ts 3s 4d 3c 4s Tc 2s 6s 9s 9h Ad 5h 2h 6d Jd Js 5d 3d 7c 5s 3h 7s 7d 8s Qh 8h Ah As 6h 2c 4h Ac 9c 6c Jc 8c];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[3s, Js];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Tc 6s 8s Ad Qs Jh 9d 7h 4h Ah Td 9c 5d Js 6h 5s 2c 7d 7s Qh 3d 2s 6d 8h 6c Jd 9s 3c Kh As Ac Jc 9h Ks 7c Ts 4d 3s 5c 5h 2h Kc 8c 4s 3h 2d 4c];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[3s, 8s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6h 4c Td 4h 7d 2h 3s Ac 9h 5d Ts Tc 7h 2d 3d Jh 2c 8s 2s 6s 9s Kc Js 8c 9c 3c 6c Kh Qs Ks 4s 5h 3h 4d 5s 6d Jd Qh 9d 7s Jc 8h 5c 7c As Ah Ad];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[5s, 9h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2h Jc Ks 3h 4d 8h Kh Ts 6c 3c Tc 6s 7d 6d 5h 5s Qh As 4c 9d Ah 5d 3d Td 7c 9h Kc 7h Jh 6h 7s 9s 4s 4h 2c 8s 9c 3s 2s Ad 8c Ac Jd Qs Js 5c 2d];[Qc, Qd, Th, 2h, null];null;b1[c:17,17] ;b1[c:18,12] Hero[r:0,36] b1[r:16,57] Hero[f:81,18] ;null;{10} ;-10;b1[As, 8c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2d Ac Tc Td Kh Jc Js 3h 5d 6h 8h 4h 3s Qh 7h Jd Qs 9s 9d 4c 7s 8c 8s Ts 5h 6s Ad 9h 7c 3d 5s 4d 2c 2s 3c 7d 4s 9c As 2h Ah 6c 6d Kc Ks Jh 5c];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[8h, 7c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4d 6s 7c As 2s 8s 9h Kh Ah 4s Ts 3s 4h 3c Jh Td 7s Kc Tc Js Qh 6c Jc 2d 2c 9d Jd 8h 5h Ad 3d 9c 5d 8c Qs 3h Ks 7h 7d Ac 6h 5s 2h 9s 6d 5c 4c];[Qc, Qd, Th, 4d, 6s];null;b1[r:17,17] Hero[c:0,37] ;b1[c:18,12] Hero[c:0,36] ;b1[r:6,8] Hero[f:88,11] ;{8} ;-8;b1[Ad, 5c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Tc 2h Ah Ac Qs 5s Kc 4c 9c 5c 5d 9d 6s Jc 2c 2d Ad 6h 4d 8c Jd 3h 7h Kh 4h Js 3d 8h 6d As 8s Ks Jh 7d 3c 6c Ts Td Qh 9h 2s 4s 9s 7s 5h 3s 7c];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[8h, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4c 3c 7d 5d 6h Ac As 5s 9d 9h 5c 3h 4s 6d Qs 2c 6c 7s 7h Qh 8s Js 4h 8c 2d Tc Ad 4d Jd Jh Kc 2s 8h 3s Ah Td 6s 9c 7c 5h Ts Ks Jc 3d 2h Kh 9s];[Qc, Qd, Th, 4c, 3c];null;b1[c:17,17] ;b1[c:18,12] Hero[r:9,72] b1[c:18,12] ;b1[c:6,8] Hero[r:0,23] b1[c:6,8] ;b1(30) ;-14;b1[9s, Ah]10593;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 7h 2s 2d Qh 5h Td 9h 2h 6s 3d 3h Ts Ad 4c Ks As Jh Kh Ah 4h 9s Js 3s Jd 4d 8c Ac 9d 6c 5s Qs Kc 9c 8h 5c 6d 7s 5d 8s 6h 3c 2c 7d 4s Jc Tc 7c];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[2h, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ts 7c 6h 4d 6s 5d 6c As 9h Ad Ac Tc 7h 7d 2d Td 7s 3d 9c 4c Kh Ah Ks Qs Jc 5h Jd 5s 2c 9d 4h 2h 5c 6d 8s Qh Js 4s Jh 2s 8c 3c 3s 8h 3h Kc 9s];[Qc, Qd, Th, Ts, 7c];null;b1[c:17,17] ;b1[c:18,12] Hero[c:0,36] ;b1[r:6,8] Hero[f:88,11] ;{6} ;-6;b1[Ks, Jh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2d 6s 8c 9h Jc Ks 8h Ad As 4h Ac Jd 3h 6h 3s Qs 9d 9c Td Ah Kc 6d 8s 5d 7d 5h 6c 7c 7s Jh Qh 5c 7h 5s Ts 3c Tc 4s 4c 2c 2s Js 2h 4d Kh 9s 3d];[Qc, Qd, Th, null, null];null;b1[f:17,17] ;null;null;Hero{6} ;6;b1[Kc, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4s 6c 5s Kc 3s Ks 7s 9c 4c Ad 7c 2c 4h 9s Jh 5c Ah 9d 8s 3d 7h 2d Js Jc 5d Qh 3c 8h Ts 3h 6d As 9h 2s Ac Kh Tc 4d 7d 6h Qs 2h 6s Jd Td 5h 8c];[Qc, Qd, Th, 4s, null];null;b1[c:17,17] ;b1[r:16,57] Hero[f:81,18] ;null;{6} ;-6;b1[Qh, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7h 7s 7d Ks 8h 6c Ad 3h 6h Jh 2s 4d 9d 5d 5h 9c Qs Kh 4h 5s 2h Qh 2c 6d 9s 9h Jc 3c 4s Js 3s 8s Ah As Kc 4c Ts 7c 6s 5c Ac Jd 8c Td Tc 3d 2d];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[2d, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9d 2h Td 2s As 8s Jc 3d 8h 7s 3h 4h 4d 5s 3c 5c Tc 7c 7d 6d Ac Ts Ks 6c 9c Qs 9h 3s 8c 9s Kc 5h 5d Kh Jd 6h Ah 6s 4c 7h Js Ad 2d Qh Jh 2c 4s];[Qc, Qd, Th, 9d, 2h];null;b1[c:17,17] ;b1[c:18,12] Hero[r:9,72] b1[r:69,23] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;b1(30) ;-14;b1[5h, Ah]10593;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ 8c 2h 9c 5s Ts Kc 7h As 2s 5h 4h 2c Ac 3d 9h Ah 8s Kh Qs 9s Tc 7c 7s 9d Qh 4d 6h Ad Jc 7d 5d 8h Td Jd Jh 3c 4c 4s 5c 3h 6d Js 6s 2d 6c 3s Ks];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[4s, 6c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3h Td 2d 3s Tc Kc 2c As Jd 5d 6s Ac 6c Qs 9d 3d 5h Jh 4c Ah 9h 2s 7d 8s 7s Jc 7c 8h 4d Qh Js 2h 5s 9c Ks 8c 6h 6d Ts 4s Kh 7h 9s 5c 3c Ad 4h];[Qc, Qd, Th, 3h, null];null;b1[c:17,17] ;b1[r:16,57] Hero[f:81,18] ;null;{6} ;-6;b1[Qs, Jh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Qs 8s 7c Ad 9h As 8c 2c Jh Js 5c 4c Ks Td Jc 3c Kc 7h 2d Qh 4s 3s 2s Tc 4d 5h 3d Ah Kh 4h 7d 9d 8h 5d 2h 6h 7s 6d 6c Jd 5s 3h Ac 9c 6s Ts 9s];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[9d, 7c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2s Kc 3s Jc 2h 3h 2c 5c 4s 4c 6d Js Ah 9c Jh 7s 5d Qh Td Qs Ts 7c 9d Ks 6h 7h 4d 9h Kh 4h 6c Jd 3d Tc As 2d 5h 9s 8c 3c 6s 8h 5s 7d 8s Ad Ac];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;10;b1[5s, 7h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9s Ah 8s Ac 7d 4d 4c 9d 3c 3d 9c Qh 5d 4s 4h Kc 6c 2h 6h 5c Jc 7s As Qs 9h 5s Ad Js 7c 3h 8h 7h 3s Kh Tc 5h 2c 6s Ts Jh 2s 6d 8c 2d Jd Ks Td];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[5d, 3c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 8h 9h 2d 7s 4c Td 5c As Jd 6d Ks Kc 3h 9c 4d 4h Tc 7d 8s 6c 2s Jh 8c Qh 2h 5h 3d 3c Jc 7h 9d Ac 6h 5s 6s 4s Ad Ah 3s Qs 9s Js 7c 2c 5d Ts Kh];[Qc, Qd, Th, 8h, null];null;b1[c:17,50] ;b1[c:18,12] Hero[r:9,72] b1[f:16,57] ;null;Hero{8} ;8;b1[Td, Tc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 8c Js Tc 4h 4c 2s 8s Td 2c Qh 9c 7s Ts Ac 9h Ad 4d 7c 7d 5s As 4s 5d Jc 2d 5c 9d 9s 8h Jh Kc Qs 3c Ks 7h 6d 3h Ah 3d 5h 6h 6c 2h 3s 6s Kh Jd];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[Kh, 8c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 8s Jc Ad 5c Qh Ks Ac 9d As 7d 2d 8c 2s 4d Js Tc 3s 2c 3d 9s Kh 7s Qs 6d 6c 7c Td 7h Ts 5s 4h Kc 6h 9h 3h 9c Jh 4s 2h Ah 5h 5d 6s Jd 3c 8h 4c];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[Jh, 6d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7s 3d 6d 7h 3s 2h 7d Ks Tc 8h 5d As 9d 2s 6s 2d Js 4h 9h Jc Ah 7c 5s 4s Kc Ts 6c 4c 5h 3h Kh Qh 4d 3c 8s Ac 5c 9c Ad Jh 6h 8c 2c 9s Jd Td Qs];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[8s, 5h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jh 9c Kc 8c 9s 6s 5d 2h 5h 7h 7c Ad 6h 3s Ac 3h Ks Kh Td 8h Qh 8s 5c Qs Ah 7s 4h 3d Ts 5s 7d As 9d 4s 6d 2s 4c 9h Jc 4d 3c Tc Js Jd 2c 2d 6c];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[2s, 8s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3s As 9h 4s 6s 3h 8s 5c Ah 8h 4h Ac 5h Tc 9s 2c 4c Js 5s 2h 7d Kc Qs 9c Td 6d 4d 2s 6c Jc 6h 7c Jd Qh Ts Ad 5d 2d 3d 3c Ks 9d Kh Jh 7h 7s 8c];[Qc, Qd, Th, 3s, null];null;b1[c:17,17] ;b1[c:18,12] Hero[r:0,36] b1[f:69,23] ;null;Hero{8} ;8;b1[3s, Ts];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ts Kh Ac 5c 7d Qh As 8c Jh 7s 6h Js 3d 2h Td 6c Jd 2s 2d 5s Jc 3h 5d 3s Tc Kc 7c Ad Ks 5h 8s 9s Ah 2c Qs 4h 9c 6d 3c 8h 9d 4s 7h 6s 4c 9h 4d];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[8h, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ac 6c 8s 2s 3s 7d 8h Ad 4c 3d Ts Jc Ks 5d 4h 2h 8c Kh 9s 2c As 6s 7s 6d 4s 9c 9d Td Qh 7c Tc 6h 9h 4d Ah 5s 5h 5c 3h Js 7h Kc Jd 3c Jh 2d Qs];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[Kh, 5d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 8h 9h 2d Ad 9c 3d Ts 2c 5h 2s Jh 8c 6d 2h Kc Qs 7s Tc Ac 9s Jd 7c Td 7d 3s 8s 3c 4c 6s Js 7h Ks 9d Kh 5s 4s 4h 5c As 4d 6c 6h 5d Qh 3h Ah Jc];[Qc, Qd, Th, null, null];null;b1[f:100,0] ;null;null;Hero{6} ;6;b1[2d, 3d];b2;Hero[8d, Kd];b0
